filename,augmentation,augmentation_intensity,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_rolloff,energy,f0_mean,f0_std,spectral_centroid,zero_crossing_rate,spectral_contrast,harmonic_energy,percussive_energy,harmonic_percussive_ratio
abiodun_confirm.ogg,time_stretch_slowdown_heavy,heavy,-380.71160888671875,175.84828186035156,-72.02411651611328,20.67285919189453,37.08083724975586,-11.715465545654297,11.643819808959961,6.022932529449463,-0.825547993183136,-1.0273281335830688,-9.500409126281738,0.17470380663871765,-2.0935065746307373,4108.29454787234,0.02998644,77.41288095875132,12.292480700337235,2281.339365372932,0.0761484998337766,19.470325239517813,0.015362877,0.017682131,0.8688363
abiodun_confirm.ogg,noise_overlay_light,light,-277.35096365696717,107.12722668337253,-27.731168894063284,5.807263902337141,28.50415549457858,-0.893125300052402,1.0728496382531048,8.022502234694526,0.9393572729492627,-3.482034778139395,-4.15927697926834,-2.1719331842932696,-2.7871641555985303,8734.552556818182,0.046146076,1512.6802596500231,218.22424609994576,4648.3173501019855,0.12065725615530302,15.235204314391162,0.015603555,0.034909125,0.4469764
abiodun_confirm.ogg,noise_overlay_medium,medium,-237.70203628073747,79.83216782560577,-12.715894270721446,3.4483413221567276,21.234509246884482,0.9192377243639477,-1.7043523136909484,5.692452836220669,1.683103072699594,-4.203285874777677,-3.838247478624365,-2.737236172011391,-2.8113619019476173,12821.022727272728,0.04665117,1752.9097881212283,52.59742560699647,6229.51884145,0.1682757753314394,14.38817574969002,0.01597234,0.035076194,0.45536128
abiodun_confirm.ogg,noise_overlay_heavy,heavy,-202.97176818888713,59.95287719812469,-4.390431444126283,2.6573832023550823,15.803507041603531,1.3957832491392872,-2.392667037319426,3.7768028919470957,1.1477862030136832,-3.7626470852387817,-3.439907073268504,-2.9783048620601176,-2.288507375207993,15981.001420454546,0.04812116,92.15954210623572,5.846083289208571,7680.730553169908,0.2260409268465909,13.922116522012278,0.017103957,0.035603136,0.48040593
abiodun_confirm.ogg,time_masking_light,light,-365.1754150390625,174.9144744873047,-69.34644317626953,22.219383239746094,34.58716583251953,-10.984097480773926,12.668545722961426,5.007077217102051,0.412535697221756,0.735378623008728,-8.831802368164062,0.7066648006439209,-2.7903575897216797,4134.410511363636,0.041917123,1513.1757963768796,215.56986555807293,2296.8033816711722,0.06786739464962122,17.694645402849996,0.014411106,0.031481687,0.45776156
abiodun_confirm.ogg,time_masking_heavy,heavy,-422.22430419921875,141.5037841796875,-52.87968063354492,15.654916763305664,25.73621368408203,-10.487662315368652,7.469326972961426,3.9713010787963867,0.20797036588191986,0.010492960922420025,-6.585029125213623,1.5090198516845703,-0.9452680945396423,3568.536931818182,0.035251014,1465.0000037705636,213.7406323954818,1931.3859088974941,0.048798532196969696,15.714385495830374,0.00690766,0.030430274,0.2269996
abiodun_confirm.ogg,reverb_light,light,-993.4911120912778,132.73989889486447,39.22897007861323,17.016729980119628,27.73192883094678,17.870317427859902,7.909609745553553,12.608314460727827,11.507534230651311,3.810863462512645,2.420351788727662,3.8031298448990936,5.573297533129494,691.7613636363636,0.00023439358,71.68862846154916,12.019179577626987,376.6838572852673,0.0013316761363636363,19.824702937233006,0.0002265721,2.5286558e-05,8.960144
abiodun_confirm.ogg,reverb_heavy,heavy,-1064.5460326552986,73.8650749956435,41.198136493053525,25.74187600850581,22.694255236578158,18.184109562429015,13.497416240707455,12.945224746850998,11.554756816820886,7.049140700378743,4.1365033175991295,5.133207751192131,7.935333337242758,302.9119318181818,0.00016752715,85.46019005340894,15.00805730547063,184.5465720309559,0.0,20.1632291873291,0.00016664411,8.427416e-06,19.773811
anissa_approve.wav,original_with_silence,none,-385.2880859375,85.55010986328125,47.66636657714844,30.6694393157959,11.804073333740234,10.986929893493652,-7.697203159332275,2.7655160427093506,-0.12273409962654114,5.835275173187256,-4.502163887023926,1.3139517307281494,-0.4731219410896301,8274.443401287554,0.057162832,75.84693106759293,12.090263226180516,3911.01239513544,0.07839533597103004,17.60794183749377,0.03325112,0.029590609,1.1237053
anissa_approve.wav,silence_trimmed,none,-328.81591796875,101.05924224853516,50.35005187988281,32.83149337768555,9.139867782592773,9.486383438110352,-18.333274841308594,1.2512251138687134,-3.520216226577759,6.369642734527588,-9.746007919311523,-0.9531270861625671,-3.0892724990844727,7414.950284090909,0.09714521,81.98648640365938,11.890126065180912,4086.0613764328714,0.10531338778409091,19.60324317275219,0.057241894,0.04936299,1.1596116
anissa_approve.wav,pitch_shift_up_light,light,-354.59857177734375,98.39767456054688,51.183624267578125,28.735153198242188,9.900725364685059,5.090043544769287,-15.310867309570312,1.2516474723815918,-1.8999254703521729,2.8918445110321045,-9.961389541625977,-1.5398163795471191,-2.801119804382324,7712.002840909091,0.073487945,83.45784322369546,13.509355917666985,4300.4765763646965,0.1093454071969697,22.941325234774546,0.046299156,0.03476226,1.33188
anissa_approve.wav,pitch_shift_up_heavy,heavy,-354.8495178222656,101.33346557617188,52.70719909667969,19.591543197631836,8.13435173034668,-5.884994983673096,-12.277402877807617,3.349499225616455,2.1757068634033203,-1.8532389402389526,-7.264090061187744,0.8924584984779358,-0.7763227820396423,8314.808238636364,0.0740325,98.94378526854952,15.787986948211069,4717.978044891496,0.12076822916666667,20.654071402761414,0.046737686,0.033774063,1.3838336
anissa_approve.wav,pitch_shift_down_light,light,-355.3948974609375,98.72480010986328,48.27250671386719,37.16053009033203,10.02738094329834,14.255073547363281,-16.59366798400879,1.3717981576919556,-4.980388641357422,7.28939151763916,-7.425058364868164,-1.435380458831787,-2.855696678161621,6620.561079545455,0.07962572,79.24642532637793,9.414731642255402,3745.058621143424,0.09541829427083333,23.165509717336924,0.050379798,0.036450002,1.3821617
anissa_approve.wav,pitch_shift_down_heavy,heavy,-375.6120910644531,109.30355072021484,40.26649856567383,43.732879638671875,5.660823822021484,27.52113151550293,-16.30046844482422,0.9866288900375366,-9.485267639160156,7.7496209144592285,-2.2658627033233643,-4.252249240875244,-3.847893238067627,6037.464488636364,0.061317682,74.15320814358915,6.422543561564422,3429.1310712567115,0.09034682765151515,22.65168058431037,0.03924391,0.028143406,1.3944265
anissa_approve.wav,time_stretch_speedup_light,light,-352.7196044921875,99.0457534790039,49.64527893066406,32.23963165283203,9.254345893859863,8.429624557495117,-17.86187171936035,-0.0027996699791401625,-3.7552731037139893,5.7546305656433105,-8.795493125915527,-0.7833473682403564,-2.580977201461792,7211.1328125,0.0729799,79.73779864095465,11.771293099725376,4051.506948593872,0.10270589192708333,19.635047597964668,0.047647215,0.03388853,1.4059983
anissa_approve.wav,time_stretch_speedup_heavy,heavy,-357.5854797363281,103.74812316894531,50.11197280883789,31.52815818786621,8.73096752166748,9.701233863830566,-18.231840133666992,0.9896034598350525,-4.809037208557129,4.987133502960205,-10.854632377624512,-0.17033681273460388,-2.8024532794952393,7089.959777227723,0.071628205,82.07992337756609,10.76893901910233,4015.994486125772,0.10407158879950495,19.253302215051473,0.042522654,0.036002684,1.1810968
anissa_approve.wav,time_stretch_slowdown_light,light,-358.7904052734375,97.532958984375,49.397979736328125,32.70336151123047,9.070991516113281,8.37413501739502,-17.53569793701172,1.0239412784576416,-4.21543550491333,4.290621757507324,-10.33016300201416,-1.085381031036377,-3.2298803329467773,7337.863869863014,0.06521567,80.0491581031155,11.340020970270503,4082.1583366154546,0.1033015839041096,20.013374828810406,0.043749575,0.027125854,1.6128367
anissa_approve.wav,time_stretch_slowdown_heavy,heavy,-364.59271240234375,100.33849334716797,49.71686935424805,32.96699905395508,9.324248313903809,9.574738502502441,-18.84884262084961,0.5517147779464722,-4.640564441680908,6.053796768188477,-9.711725234985352,-0.3286679983139038,-2.646580696105957,7351.770279255319,0.065962166,81.75263523302448,11.832049931309637,4078.478682337143,0.10131576213430851,20.49201149561553,0.045752354,0.024982557,1.831372
anissa_approve.wav,noise_overlay_light,light,-300.14080823721486,82.97486656115815,47.63604373908236,32.03510536474926,10.38075545435033,7.053084271102569,-13.757933385463872,-0.44809235250663015,-2.405339676001587,4.132247750984712,-8.057107141545204,-2.346416713810814,-2.3265496854749363,11247.869318181818,0.097323015,84.88804840391192,10.480077089656998,6151.088365977743,0.16116980350378787,16.205869495380885,0.05730411,0.049463753,1.1585071
anissa_approve.wav,noise_overlay_medium,medium,-260.3742686779618,64.53969165842963,41.534064488728056,28.211769877330735,11.313588717071692,5.0836790184300975,-10.017413765193234,-1.9469841933840597,-1.790640031328111,1.545913675455443,-5.899718736473891,-2.933239545301501,-1.4278292906268888,13751.598011363636,0.09806044,82.13890433676424,11.49182954495509,7182.211378411306,0.21132590553977273,15.47183398529518,0.05763905,0.04991316,1.1547867
anissa_approve.wav,noise_overlay_heavy,heavy,-222.18430883822464,50.169620107486985,34.56759623446777,24.371263444228447,10.914579608262963,3.8536008400603117,-7.037992967860433,-1.9314611994864477,-0.8182058680722316,0.06855865023207569,-5.651550599724463,-4.611725923392323,-1.77055410998897,15922.94034090909,0.09973344,83.3464586199377,11.32619761743488,8080.76268902986,0.23969060724431818,14.749752811690742,0.058674175,0.050520826,1.1613859
anissa_approve.wav,time_masking_light,light,-344.14337158203125,92.19329071044922,49.231971740722656,34.992374420166016,9.330601692199707,11.011177062988281,-16.802505493164062,0.23744940757751465,-3.0750911235809326,6.026008605957031,-8.334868431091309,-2.1065189838409424,-2.9443507194519043,7854.758522727273,0.08718664,81.0265019719813,12.378623944620774,4193.639259859879,0.10380415482954546,18.872893680314437,0.050296783,0.043407857,1.1587023
anissa_approve.wav,time_masking_heavy,heavy,-382.88671875,70.50357055664062,33.28763961791992,26.839298248291016,7.698911666870117,5.08574914932251,-11.397741317749023,0.6540369987487793,-3.68733549118042,4.349506378173828,-5.53676700592041,1.046362280845642,-1.4195430278778076,6650.213068181818,0.057613164,83.63735660848155,12.232539860698425,3558.937432029012,0.07982288707386363,17.76505401271015,0.026903898,0.03635949,0.7399416
anissa_approve.wav,reverb_light,light,-985.2903967195624,108.84322815425631,76.32903484585434,48.27252718767875,28.19627667862788,13.414325714578306,4.952858708406684,4.0698320194595645,5.061693224516643,3.1243328647227266,0.8764627644003268,1.3303544411736723,2.209349275377811,907.3153409090909,0.00022250036,80.61476941816473,10.866038136709422,669.268404102423,0.007594253077651515,20.089707604810005,0.00010641856,0.00013210099,0.80558425
anissa_approve.wav,reverb_heavy,heavy,-1073.5159028533094,73.99781077762637,55.96155095845189,37.617042207198296,23.97698654000885,15.017583958016619,10.229131537810549,8.766672954329355,8.047725278091542,6.193543410431319,4.183309421935625,3.3885586155490115,3.1500635466409093,405.53977272727275,8.958234e-05,80.17566370784309,12.221110200346594,299.1446241120276,0.003236712831439394,19.768394781401756,4.7146576e-05,4.845783e-05,0.9729383
anissa_confirm.wav,original_with_silence,none,-341.28021240234375,115.99286651611328,34.3907356262207,8.690221786499023,5.2544660568237305,22.188016891479492,-4.168504238128662,5.427143096923828,2.9747402667999268,3.0273969173431396,5.804501056671143,11.297404289245605,-5.7218708992004395,4935.4488416988415,0.07900196,83.66107807877981,22.008203166842353,2612.468762426027,0.04134743001930502,19.115466683572738,0.06514257,0.02194371,2.9686215
